id1,id2,numax1,numax2,sep_arcsec,teff1,teff2,rad1,rad2,dist1,dist2
349369229,349369227,20.793597265151448,21.00329250612081,19.42980491440101,4573.0,4479.0,14.722,19.841,1145.75,3042.28
349369227,349369229,21.00329250612081,20.793597265151448,19.42980491440563,4479.0,4573.0,19.841,14.722,3042.28,1145.75
271555071,271555083,33.940406508997995,32.69174974357479,69.648653731295,4850.0,4834.0,9.828,11.178,1801.0,1492.8
271555083,271555071,32.69174974357479,33.940406508997995,69.64865373128995,4834.0,4850.0,11.178,9.828,1492.8,1801.0
300290328,300291848,7.678638049013479,7.45120960706972,95.23181657286092,4444.0,4368.7,20.762,32.167,2281.59,1573.55
300381675,300381668,31.0263779480244,30.467851795860835,31.606456401507025,4879.0,4972.0,8.216,9.786,1310.07,2142.44
140944346,140944349,16.43859917588239,16.48482212117132,38.348259427452426,5121.0,4312.0,7.191,15.254,1600.85,1338.03
300381668,300381675,30.467851795860835,31.0263779480244,31.606456401503632,4972.0,4879.0,9.786,8.216,2142.44,1310.07
140944349,140944346,16.48482212117132,16.43859917588239,38.34825942745454,4312.0,5121.0,15.254,7.191,1338.03,1600.85
300291848,300290328,7.45120960706972,7.678638049013479,95.23181657286159,4368.7,4444.0,32.167,20.762,1573.55,2281.59
167892244,167892242,13.822825766411963,13.739752204719958,16.413957823724193,5003.0,4385.0,3.377,20.232,1369.46,5250.15
167892244,167892247,13.822825766411963,13.908727496638942,38.15053203746804,5003.0,4561.0,3.377,16.018,1369.46,2228.3
167892242,167892244,13.739752204719958,13.822825766411963,16.413957823727273,4385.0,5003.0,20.232,3.377,5250.15,1369.46
167892242,167892247,13.739752204719958,13.908727496638942,26.593705662808457,4385.0,4561.0,20.232,16.018,5250.15,2228.3
167892247,167892244,13.908727496638942,13.822825766411963,38.150532037468054,4561.0,5003.0,16.018,3.377,2228.3,1369.46
167892247,167892242,13.908727496638942,13.739752204719958,26.59370566280186,4561.0,4385.0,16.018,20.232,2228.3,5250.15
176876294,176876296,39.38599665836716,38.20426780523449,16.483455345762252,4832.0,5120.0,11.163,9.39,140.652,1669.14
375089704,375089702,43.69982889165374,48.15937778512156,70.34766364808416,4811.0,4499.9,10.907,11.178,860.891,888.45
375089702,375089704,48.15937778512156,43.69982889165374,70.34766364808272,4499.9,4811.0,11.178,10.907,888.45,860.891
55742547,55742545,15.583091097012304,15.67522589612388,15.444884185081628,4570.0,4126.0,15.413,37.184,847.505,4537.09
55742545,55742547,15.67522589612388,15.583091097012304,15.444884185080092,4126.0,4570.0,37.184,15.413,4537.09,847.505
362227389,362227384,13.182927561820971,13.302931791797253,33.18935273918593,5148.0,4288.0,5.969,19.648,1086.24,1186.59
229688146,229684780,31.03476929632173,30.449804202427064,80.96536513970342,4842.0,4678.0,10.948,10.845,752.007,679.783
229684780,229688146,30.449804202427064,31.03476929632173,80.96536513970484,4678.0,4842.0,10.845,10.948,679.783,752.007
362227384,362227389,13.302931791797253,13.182927561820971,33.18935273918828,4288.0,5148.0,19.648,5.969,1186.59,1086.24
359499391,359499406,3.954580252340578,4.273653357908927,108.56128777819713,4269.0,4613.0,28.531,28.14,3853.52,4753.23
366487367,366487356,31.61207732402827,31.87259566495984,87.3697832270855,4782.0,4546.0,12.632,12.93,1613.53,1843.46
298733263,298733260,29.64767014294146,30.1335735892562,42.37528723049201,5000.0,4861.0,3.022,10.841,1289.81,1037.18
298733260,298733263,30.1335735892562,29.64767014294146,42.3752872304932,4861.0,5000.0,10.841,3.022,1037.18,1289.81
366487356,366487367,31.87259566495984,31.61207732402827,87.36978322708693,4546.0,4782.0,12.93,12.632,1843.46,1613.53
230001140,230001144,12.561856233166012,12.49725318501979,22.591209521824158,4489.0,4808.0,20.153,10.737,754.842,4180.23
230001144,230001140,12.49725318501979,12.561856233166012,22.59120952182036,4808.0,4489.0,10.737,20.153,4180.23,754.842
420134375,420134361,16.10971726102226,15.794695735823082,121.96425095682442,4474.0,4480.0,14.723,16.251,2772.04,1327.12
420134361,420134375,15.794695735823082,16.10971726102226,121.96425095681771,4480.0,4474.0,16.251,14.723,1327.12,2772.04
229591366,229591363,36.56398405662636,36.06081942630445,18.107572091184096,4953.0,4859.0,11.141,3.153,1422.2,1369.46
229591363,229591366,36.06081942630445,36.56398405662636,18.107572091185087,4859.0,4953.0,3.153,11.141,1369.46,1422.2
441734048,441734056,31.013022083472386,28.634014405190023,134.49625936786495,5062.0,4826.0,9.417,10.411,1019.75,2093.25
400406877,400406868,12.914423070303933,12.832638369783632,29.258711112008115,4427.0,4987.0,17.518,3.114,4404.25,1250.84
400406868,400406877,12.832638369783632,12.914423070303933,29.258711112011092,4987.0,4427.0,3.114,17.518,1250.84,4404.25
441734056,441734048,28.634014405190023,31.013022083472386,134.496259367866,4826.0,5062.0,10.411,9.417,2093.25,1019.75
235679129,235679130,44.4420857065368,44.83458162209343,26.961705978401127,4655.0,5175.0,9.269,10.153,1076.04,3526.91
235679130,235679129,44.83458162209343,44.4420857065368,26.96170597840009,5175.0,4655.0,10.153,9.269,3526.91,1076.04
326259566,280164239,36.91386691691719,36.535806040290666,143.14470997166023,4868.0,4612.0,14.179,11.49,683.529,716.539
280164239,326259566,36.535806040290666,36.91386691691719,143.14470997165165,4612.0,4868.0,11.49,14.179,716.539,683.529
329247596,329247591,4.284472508964399,4.374505536278998,55.26711604029854,5345.1,4509.0,8.566,23.125,3396.98,1134.38
376927756,376927748,36.21138446513496,37.62715344790168,46.01548622883612,4849.0,5152.0,12.574,2.064,393.746,819.83
329247591,329247596,4.374505536278998,4.284472508964399,55.26711604030892,4509.0,5345.1,23.125,8.566,1134.38,3396.98
376927748,376927756,37.62715344790168,36.21138446513496,46.01548622883506,5152.0,4849.0,2.064,12.574,819.83,393.746
229463251,229463263,34.68839697410415,36.30880809082061,56.9700488082342,4957.0,4728.0,10.569,11.816,2330.7,1698.9
298782303,298782272,33.93008057135596,32.52597767645838,149.84991038914126,4858.0,4742.0,11.398,10.309,668.803,1682.44
229463263,229463251,36.30880809082061,34.68839697410415,56.970048808238744,4728.0,4957.0,11.816,10.569,1698.9,2330.7
298782272,298782303,32.52597767645838,33.93008057135596,149.84991038913245,4742.0,4858.0,10.309,11.398,1682.44,668.803
280074194,280074192,99.320313740804,97.80737852103204,27.868520145174156,4861.0,5131.0,9.533,4.657,474.561,1603.4
280074192,280074194,97.80737852103204,99.320313740804,27.868520145174582,5131.0,4861.0,4.657,9.533,1603.4,474.561
229457341,229457343,27.90988838241802,29.96618945288453,142.19650818811402,4939.0,4792.0,9.428,10.887,1172.93,755.378
237200985,237201007,35.97902262001241,36.08419230749056,139.01568804052164,4915.0,4829.0,12.529,10.474,1557.9,1474.91
229457343,229457341,29.96618945288453,27.90988838241802,142.19650818811402,4792.0,4939.0,10.887,9.428,755.378,1172.93
237201007,237200985,36.08419230749056,35.97902262001241,139.01568804051982,4829.0,4915.0,10.474,12.529,1474.91,1557.9
353818571,353808306,35.637272270000096,35.308067516848645,93.74147207192598,4804.0,5029.0,11.408,10.483,947.042,410.541
353808306,353818571,35.308067516848645,35.637272270000096,93.74147207192183,5029.0,4804.0,10.483,11.408,410.541,947.042
394129197,394129200,47.82126331408763,47.889314276131934,19.48147305453834,4695.0,4764.0,6.973,9.337,1334.91,501.705
394129200,394129197,47.889314276131934,47.82126331408763,19.48147305453563,4764.0,4695.0,9.337,6.973,501.705,1334.91
236784466,236784470,12.401314347077166,12.488670171919816,16.2370271001575,4813.0,4351.0,5.125,18.338,1578.76,872.906
236784470,236784466,12.488670171919816,12.401314347077166,16.23702710016548,4351.0,4813.0,18.338,5.125,872.906,1578.76
198180691,198180690,24.85414024928646,24.80857888902377,42.22534491893263,4972.0,4722.0,7.369,11.652,3110.95,682.543
198180690,198180691,24.80857888902377,24.85414024928646,42.22534491893804,4722.0,4972.0,11.652,7.369,682.543,3110.95
284900518,284900516,36.16885305530228,36.622527519172365,38.635272217120075,4887.1,4776.7,10.467,3.279,953.716,1226.84
284900516,284900518,36.622527519172365,36.16885305530228,38.635272217119244,4776.7,4887.1,3.279,10.467,1226.84,953.716
229440953,229440954,45.40769174149739,45.2145698795137,6.557941828663845,4857.0,4992.0,11.375,8.912,541.072,1975.94
229440954,229440953,45.2145698795137,45.40769174149739,6.557941828660469,4992.0,4857.0,8.912,11.375,1975.94,541.072
298782075,298782072,10.724239370496129,10.489528868525422,20.443106414766024,4869.0,4612.0,7.584,20.199,1749.55,1350.24
229609381,229609382,37.52907079632053,37.58215571265337,34.340305062368785,4832.0,4777.0,10.512,9.685,288.18,2968.14
298782072,298782075,10.489528868525422,10.724239370496129,20.44310641475579,4612.0,4869.0,20.199,7.584,1350.24,1749.55
229609382,229609381,37.58215571265337,37.52907079632053,34.3403050623687,4777.0,4832.0,9.685,10.512,2968.14,288.18
441721021,441721027,33.65735737734092,32.684033224031495,90.89180108026386,4522.0,4982.0,11.412,9.867,1174.13,1474.83
441721027,441721021,32.684033224031495,33.65735737734092,90.89180108026534,4982.0,4522.0,9.867,11.412,1474.83,1174.13
230007295,230007304,15.381709610344853,15.816335393763527,50.613791369437266,4332.0,4860.0,15.684,4.063,1563.69,1079.79
230007304,230007295,15.816335393763527,15.381709610344853,50.61379136943069,4860.0,4332.0,4.063,15.684,1079.79,1563.69
177283957,177283960,10.474194525786828,10.25597466635303,18.701513983631198,4204.0,4903.0,21.226,7.261,2034.7,2845.79
177283960,177283957,10.25597466635303,10.474194525786828,18.70151398363396,4903.0,4204.0,7.261,21.226,2845.79,2034.7
231084508,231084524,59.24477671576229,62.7464136582866,111.85504924702026,4866.0,4742.0,8.777,7.124,1269.66,1043.31
231084524,231084508,62.7464136582866,59.24477671576229,111.85504924702411,4742.0,4866.0,7.124,8.777,1043.31,1269.66
231076934,231076932,32.15099155561752,32.241576640458085,11.146066990391608,5031.0,4594.0,9.228,7.497,949.594,1493.11
231076932,231076934,32.241576640458085,32.15099155561752,11.146066990393576,4594.0,5031.0,7.497,9.228,1493.11,949.594
349370222,349370230,33.14951612702792,33.27177343374373,30.974820951772674,4631.0,4813.0,10.45,7.346,1370.11,2261.7
349370230,349370222,33.27177343374373,33.14951612702792,30.97482095176914,4813.0,4631.0,7.346,10.45,2261.7,1370.11
300513246,300513254,11.841375545124436,11.4002939389215,40.96362677927216,4549.2,4390.0,14.143,25.205,2088.82,5337.94
300513254,300513246,11.4002939389215,11.841375545124436,40.96362677927064,4390.0,4549.2,25.205,14.143,5337.94,2088.82
300513231,300514120,44.12508888987566,44.16469562161341,134.74518884325659,4801.0,4930.0,12.009,11.562,751.659,1227.53
300514120,300513231,44.16469562161341,44.12508888987566,134.7451888432594,4930.0,4801.0,11.562,12.009,1227.53,751.659
349273091,349273087,13.2319691875336,12.941620503606876,13.994782873304583,4446.0,4872.0,19.721,9.526,1899.82,2967.85
349273087,349273091,12.941620503606876,13.2319691875336,13.99478287330683,4872.0,4446.0,9.526,19.721,2967.85,1899.82
300556385,300556393,8.027441427482795,8.006454071917156,35.91317086485367,4513.0,4137.0,13.436,25.089,1412.79,1359.18
177313044,177313040,2.582811582740842,2.61352344977829,13.601911750657637,4637.0,4145.0,10.531,36.004,506.454,943.129
177313040,177313044,2.61352344977829,2.582811582740842,13.601911750652807,4145.0,4637.0,36.004,10.531,943.129,506.454
300556393,300556385,8.006454071917156,8.027441427482795,35.91317086484283,4137.0,4513.0,25.089,13.436,1359.18,1412.79
260305135,260351632,6.185571628674913,6.124230236331068,81.57183898038046,4130.0,4425.0,22.757,24.931,1849.28,1664.51
260351632,260305135,6.124230236331068,6.185571628674913,81.57183898038639,4425.0,4130.0,24.931,22.757,1664.51,1849.28
278864110,278864120,33.04453174558578,35.54118562972551,109.73411299078835,4564.7,4737.1,10.662,11.687,1009.67,2000.29
278864120,278864110,35.54118562972551,33.04453174558578,109.73411299078684,4737.1,4564.7,11.687,10.662,2000.29,1009.67
349193432,349193420,9.906192523274669,10.03168219673274,59.618436717477216,4418.0,5048.3,23.977,3.595,1065.87,403.098
349193420,349193432,10.03168219673274,9.906192523274669,59.61843671748101,5048.3,4418.0,3.595,23.977,403.098,1065.87
348844423,348844421,6.042111258543248,6.045293988377701,15.618666254056905,4100.0,5230.0,26.688,2.151,847.652,924.608
348844421,348844423,6.045293988377701,6.042111258543248,15.618666254058713,5230.0,4100.0,2.151,26.688,924.608,847.652
141771785,141771780,24.41977798346013,24.996229873791087,54.62883523033968,5172.0,4314.1,9.279,13.993,2477.07,1420.43
300562624,300562616,34.385840150457945,36.608125785898906,22.99118314608562,4906.0,4511.0,10.128,17.323,989.082,2390.1
141771780,141771785,24.996229873791087,24.41977798346013,54.62883523034312,4314.1,5172.0,13.993,9.279,1420.43,2477.07
300562616,300562624,36.608125785898906,34.385840150457945,22.99118314608805,4511.0,4906.0,17.323,10.128,2390.1,989.082
278863038,278863023,27.78656735221095,28.61088894358589,112.53794863204915,4871.3,4628.0,10.947,12.208,555.369,2087.76
279053410,279053408,88.86716583639304,90.32839185120028,11.647919347441828,4491.0,4977.0,15.196,7.436,4410.85,854.709
279053408,279053410,90.32839185120028,88.86716583639304,11.647919347442544,4977.0,4491.0,7.436,15.196,854.709,4410.85
278863023,278863038,28.61088894358589,27.78656735221095,112.5379486320529,4628.0,4871.3,12.208,10.947,2087.76,555.369
349370739,349370746,12.128212933805791,12.119578839815471,26.863233247348557,4555.0,4740.0,17.851,4.522,635.482,1251.62
349370739,349370740,12.128212933805791,11.808236669853525,43.43318474252616,4555.0,4845.0,17.851,3.055,635.482,939.768
349370746,349370739,12.119578839815471,12.128212933805791,26.863233247351367,4740.0,4555.0,4.522,17.851,1251.62,635.482
349370746,349370740,12.119578839815471,11.808236669853525,59.011360666198335,4740.0,4845.0,4.522,3.055,1251.62,939.768
349370740,349370739,11.808236669853525,12.128212933805791,43.43318474252601,4845.0,4555.0,3.055,17.851,939.768,635.482
349370740,349370746,11.808236669853525,12.119578839815471,59.01136066619499,4845.0,4740.0,3.055,4.522,939.768,1251.62
349522939,349522941,11.41066763537455,11.319688531165136,22.20024231630713,4397.0,5153.0,18.657,8.643,1374.04,3404.94
349522941,349522939,11.319688531165136,11.41066763537455,22.200242316313158,5153.0,4397.0,8.643,18.657,3404.94,1374.04
349481595,349481613,33.84210026247526,32.32965138314552,67.45126981814856,5032.9,4938.0,9.612,9.853,1554.75,1624.46
349481613,349481595,32.32965138314552,33.84210026247526,67.45126981814818,4938.0,5032.9,9.853,9.612,1624.46,1554.75
765103212,765103210,42.23885970230573,42.257648788973086,2.2676102376575513,4736.0,4733.0,11.37,,585.672,598.486
765103212,453095348,42.23885970230573,41.97644089111127,2.2676102376575513,4736.0,4733.0,11.37,,585.672,598.486
300652898,300652918,49.60494201525432,51.95662204781253,86.89514405740312,4793.0,4800.0,17.975,7.483,3477.5,1519.66
300652918,300652898,51.95662204781253,49.60494201525432,86.89514405740287,4800.0,4793.0,7.483,17.975,1519.66,3477.5
177354780,177354774,33.14837418005078,35.15862886467485,50.85645001270134,4739.0,4534.0,11.51,10.373,1798.47,1288.72
177354774,177354780,35.15862886467485,33.14837418005078,50.85645001270371,4534.0,4739.0,10.373,11.51,1288.72,1798.47
279250910,279250900,19.76373353271236,20.833540715152896,147.47840969059115,4604.0,4700.0,12.187,12.947,2814.21,2441.88
260636181,260636183,50.7843959827327,51.3378545666913,9.824887025513261,5386.0,4664.1,1.933,12.509,782.22,643.261
260636183,260636181,51.3378545666913,50.7843959827327,9.824887025514771,4664.1,5386.0,12.509,1.933,643.261,782.22
279250900,279250910,20.833540715152896,19.76373353271236,147.47840969058578,4700.0,4604.0,12.947,12.187,2441.88,2814.21
29830333,370041080,6.753559932704795,6.831175052903775,11.886097084907165,4188.0,4787.0,23.098,11.229,1074.92,1206.66
370041080,29830333,6.831175052903775,6.753559932704795,11.886097084914427,4787.0,4188.0,11.229,23.098,1206.66,1074.92
675857465,140941995,28.70143492228344,28.693709217362155,3.949179099372426,4863.0,4969.0,,10.177,394.798,394.112
737206678,150148762,32.313712834902454,33.237765428017546,148.98941879068423,4739.0,4540.5,,12.323,456.605,843.44
765103210,765103212,42.257648788973086,42.23885970230573,2.2676102376560796,4733.0,4736.0,,11.37,598.486,585.672
453095348,765103212,41.97644089111127,42.23885970230573,2.2676102376560796,4733.0,4736.0,,11.37,598.486,585.672
300746954,300746945,20.66487990586224,20.43311740040248,29.829353654975588,5163.0,4277.6,9.362,14.909,4533.07,1317.91
300746945,300746954,20.43311740040248,20.66487990586224,29.82935365497214,4277.6,5163.0,14.909,9.362,1317.91,4533.07
38759823,38759817,37.21504154673702,37.475361569444495,57.525972818969805,4855.0,4837.0,3.31,9.589,1017.59,1332.53
272127855,764767810,45.59623980686507,45.568495867030514,2.6720446357923473,4416.5,4601.0,10.382,13.613,959.281,2972.51
764767810,272127855,45.568495867030514,45.59623980686507,2.6720446357933914,4601.0,4416.5,13.613,10.382,2972.51,959.281
38759817,38759823,37.475361569444495,37.21504154673702,57.525972818975,4837.0,4855.0,9.589,3.31,1332.53,1017.59
220418334,220418338,6.725857000590843,6.673121822616478,34.46894421608583,4318.0,5233.0,23.206,3.13,2901.96,832.603
220418338,220418334,6.673121822616478,6.725857000590843,34.46894421608578,5233.0,4318.0,3.13,23.206,832.603,2901.96
350619170,350619155,31.383872641616037,33.056718636979994,109.46825607032805,5092.0,4826.8,7.752,11.182,1322.05,895.19
55450478,55450477,4.308290614296513,4.317069944705749,9.741480842693358,4152.0,4933.0,32.645,10.231,692.736,3052.47
55450477,55450478,4.317069944705749,4.308290614296513,9.74148084269597,4933.0,4152.0,10.231,32.645,3052.47,692.736
271798781,271798778,48.713489047166746,48.754014495935245,59.688169517637405,4507.0,5349.9,8.97,2.969,690.719,615.971
382069067,382069062,27.203160154202653,30.14917682881508,130.7568261454738,4832.7,5042.0,12.115,8.887,1177.98,1688.69
271798778,271798781,48.754014495935245,48.713489047166746,59.68816951763688,5349.9,4507.0,2.969,8.97,615.971,690.719
350619155,350619170,33.056718636979994,31.383872641616037,109.46825607032883,4826.8,5092.0,11.182,7.752,895.19,1322.05
382069062,382069067,30.14917682881508,27.203160154202653,130.75682614547432,5042.0,4832.7,8.887,12.115,1688.69,1177.98
349410694,349410699,16.35422427618888,16.078463330690955,24.605062532011033,4909.0,4619.6,10.848,14.798,1071.18,1217.06
260041551,260004064,46.99825430322036,51.95436279819072,117.44908271299924,4821.0,5037.0,9.102,10.59,1783.03,458.656
349410699,349410694,16.078463330690955,16.35422427618888,24.605062532014813,4619.6,4909.0,14.798,10.848,1217.06,1071.18
350740797,350740794,27.26103967818515,27.653023652538003,16.644119690411117,5024.0,4515.0,11.463,10.586,4266.95,2049.62
260004064,260041551,51.95436279819072,46.99825430322036,117.44908271299967,5037.0,4821.0,10.59,9.102,458.656,1783.03
350740794,350740797,27.653023652538003,27.26103967818515,16.644119690416378,4515.0,5024.0,10.586,11.463,2049.62,4266.95
279570409,279570395,42.35233254486085,41.45764591880464,106.12334042991924,4729.0,4939.0,9.149,11.591,1628.99,1119.8
279570395,279570409,41.45764591880464,42.35233254486085,106.12334042992194,4939.0,4729.0,11.591,9.149,1119.8,1628.99
38610554,38610604,30.46638965546964,28.322469225682763,137.850531394681,5040.0,5000.0,8.812,8.994,1687.9,2320.12
38610604,38610554,28.322469225682763,30.46638965546964,137.85053139468368,5000.0,5040.0,8.994,8.812,2320.12,1687.9
141473617,141473625,46.66240468467825,48.78541037849235,116.33960574351394,4658.0,4720.0,8.929,8.066,908.088,1754.91
300938192,300938195,49.74427226078513,49.55818252303846,28.088095648222296,4952.0,5023.0,10.837,3.832,616.102,895.367
141473625,141473617,48.78541037849235,46.66240468467825,116.33960574351902,4720.0,4658.0,8.066,8.929,1754.91,908.088
388105918,388105915,29.11644666675744,29.19179137271257,41.74211024571725,4602.4,4900.0,13.162,13.804,1497.34,4929.18
300938195,300938192,49.55818252303846,49.74427226078513,28.08809564822675,5023.0,4952.0,3.832,10.837,895.367,616.102
388105915,388105918,29.19179137271257,29.11644666675744,41.74211024571799,4900.0,4602.4,13.804,13.162,4929.18,1497.34
141280871,141280870,30.18153418668459,30.779275803849167,16.92763089614807,4956.0,4439.6,8.642,13.01,3329.89,1119.01
141280870,141280871,30.779275803849167,30.18153418668459,16.927630896153055,4439.6,4956.0,13.01,8.642,1119.01,3329.89
349645236,349645234,32.47687779932202,32.72784672525556,20.735527876212103,4757.0,4863.0,11.076,4.328,424.639,1000.35
349645234,349645236,32.72784672525556,32.47687779932202,20.7355278762126,4863.0,4757.0,4.328,11.076,1000.35,424.639
271808281,271808257,10.672191525790568,10.546035430900154,127.16713391855158,4680.0,4303.0,20.659,20.222,1072.77,483.829
271808257,271808281,10.546035430900154,10.672191525790568,127.16713391854971,4303.0,4680.0,20.222,20.659,483.829,1072.77
381949173,381949172,28.615968845034057,28.440254839288844,37.00518975887838,5065.0,4598.0,14.324,11.2,5845.93,566.259
38571384,38571383,34.02900062231577,33.902760029646764,24.389294319731327,4629.0,4943.0,9.976,10.75,3624.19,1174.33
38571383,38571384,33.902760029646764,34.02900062231577,24.389294319730578,4943.0,4629.0,10.75,9.976,1174.33,3624.19
381949172,381949173,28.440254839288844,28.615968845034057,37.00518975887372,4598.0,5065.0,11.2,14.324,566.259,5845.93
271900268,271900278,28.01403885082337,27.74931806807445,45.56318318397402,5080.0,4730.0,9.955,10.249,4437.01,1121.35
141811431,141811432,13.995825073147063,14.20170899848843,6.723230688514875,5190.0,4370.0,4.366,17.18,868.745,2095.83
271900278,271900268,27.74931806807445,28.01403885082337,45.56318318397227,4730.0,5080.0,10.249,9.955,1121.35,4437.01
141811432,141811431,14.20170899848843,13.995825073147063,6.723230688513123,4370.0,5190.0,17.18,4.366,2095.83,868.745
287272465,287272466,30.45246352608041,30.21293319858648,19.57843889727138,5248.4,4648.0,8.61,12.767,1586.7,3550.22
287272466,287272465,30.21293319858648,30.45246352608041,19.578438897278733,4648.0,5248.4,12.767,8.61,3550.22,1586.7
33838789,33838787,35.16769162194196,35.36981379194312,25.515833902558157,4715.3,5070.0,10.973,3.115,738.271,1273.72
33838787,33838789,35.36981379194312,35.16769162194196,25.515833902561738,5070.0,4715.3,3.115,10.973,1273.72,738.271
260130339,260131989,32.96322500550175,30.576788953929764,117.45873546861927,4779.1,4865.0,11.034,12.361,532.145,914.925
260131989,260130339,30.576788953929764,32.96322500550175,117.45873546861743,4865.0,4779.1,12.361,11.034,914.925,532.145
349570551,349570543,29.678698355432022,29.945832944344684,38.067478792850665,4135.0,4654.0,36.317,11.489,3109.02,335.109
141811852,141811849,24.258728249039702,23.570653012693946,43.51586792924644,4597.5,5181.0,11.972,8.667,1129.58,1732.79
141811849,141811852,23.570653012693946,24.258728249039702,43.51586792925065,5181.0,4597.5,8.667,11.972,1732.79,1129.58
349570543,349570551,29.945832944344684,29.678698355432022,38.067478792849116,4654.0,4135.0,11.489,36.317,335.109,3109.02
281632840,281632858,33.02494585419165,35.53363451367149,112.19463864484338,4976.0,4700.0,9.312,10.313,1530.89,1827.92
300936300,300935483,31.153397501339608,31.089923206137676,148.1198270660754,4783.0,4818.0,10.966,9.453,1056.74,2470.67
300935483,300936300,31.089923206137676,31.153397501339608,148.1198270660666,4818.0,4783.0,9.453,10.966,2470.67,1056.74
281632858,281632840,35.53363451367149,33.02494585419165,112.19463864484565,4700.0,4976.0,10.313,9.312,1827.92,1530.89
272087596,272126723,44.60132291839792,46.47591109431918,44.793791308541365,4991.0,4785.0,6.682,9.269,1575.68,638.477
272087596,272126732,44.60132291839792,45.03989898453279,78.20735072872398,4991.0,4679.0,6.682,11.873,1575.68,1840.82
300971433,300971435,79.13125544762948,73.93430464630583,91.06570704744388,4906.0,4795.0,11.579,6.559,992.353,1037.38
272126723,272087596,46.47591109431918,44.60132291839792,44.79379130854133,4785.0,4991.0,9.269,6.682,638.477,1575.68
272126723,272126732,46.47591109431918,45.03989898453279,43.55585242671704,4785.0,4679.0,9.269,11.873,638.477,1840.82
272126732,272087596,45.03989898453279,44.60132291839792,78.20735072872314,4679.0,4991.0,11.873,6.682,1840.82,1575.68
272126732,272126723,45.03989898453279,46.47591109431918,43.55585242671468,4679.0,4785.0,11.873,9.269,1840.82,638.477
300971435,300971433,73.93430464630583,79.13125544762948,91.06570704744392,4795.0,4906.0,6.559,11.579,1037.38,992.353
306470417,306508160,20.385594147815542,19.83237910268017,120.5006034212197,4360.7,4637.0,15.897,12.215,744.596,2907.71
142146416,142146419,27.297168488614947,27.30011067259237,19.575018349069527,4764.0,4572.0,9.838,11.226,2029.83,3189.66
142146419,142146416,27.30011067259237,27.297168488614947,19.575018349071332,4572.0,4764.0,11.226,9.838,3189.66,2029.83
281632960,382436131,39.6536263322386,37.24442510994642,141.58634831105027,4881.0,4966.0,10.966,10.645,679.938,1595.98
272190060,272235114,39.96135265684297,39.80836076269936,136.8908315974587,4758.0,4983.0,10.68,10.33,1406.31,2130.15
306508160,306470417,19.83237910268017,20.385594147815542,120.50060342121962,4637.0,4360.7,12.215,15.897,2907.71,744.596
382436131,281632960,37.24442510994642,39.6536263322386,141.58634831105135,4966.0,4881.0,10.645,10.966,1595.98,679.938
306573094,306573103,27.528565265073663,27.179269579631345,41.479370456079344,4849.0,4614.0,7.095,11.69,2437.86,1710.89
294273983,294273979,86.87464032359348,89.04112102429426,20.403605508015403,4492.0,5133.0,20.42,9.332,1211.69,402.266
306573103,306573094,27.179269579631345,27.528565265073663,41.479370456084546,4614.0,4849.0,11.69,7.095,1710.89,2437.86
294273979,294273983,89.04112102429426,86.87464032359348,20.403605508015577,5133.0,4492.0,9.332,20.42,402.266,1211.69
279161217,279161218,45.37456948329218,45.95660097849797,41.00474750778854,4569.5,4831.7,9.136,11.061,1168.16,874.834
279161218,279161217,45.95660097849797,45.37456948329218,41.00474750778858,4831.7,4569.5,11.061,9.136,874.834,1168.16
294328920,294328923,53.72090490217225,55.402024341792256,34.44604604332573,4406.0,4601.0,13.469,9.557,2338.99,385.838
294328923,294328920,55.402024341792256,53.72090490217225,34.44604604332488,4601.0,4406.0,9.557,13.469,385.838,2338.99
38844767,38844761,64.73883601447194,63.960442606461854,40.73931309421978,4765.0,5023.0,7.497,2.658,1123.62,829.752
38844761,38844767,63.960442606461854,64.73883601447194,40.73931309422539,5023.0,4765.0,2.658,7.497,829.752,1123.62
33736511,33736507,31.499855549339863,30.095084979188304,38.11324658779756,4469.5,5085.8,11.467,9.713,664.541,1225.91
33736507,33736511,30.095084979188304,31.499855549339863,38.113246587803204,5085.8,4469.5,9.713,11.467,1225.91,664.541
260243125,260243123,37.210173337803226,36.95302987399576,12.478728004225237,4979.0,4827.3,5.47,10.381,1079.79,1323.75
260243123,260243125,36.95302987399576,37.210173337803226,12.478728004231272,4827.3,4979.0,10.381,5.47,1323.75,1079.79
272234706,272234693,13.299115742587146,12.954694178642162,48.43520152391549,5073.0,4553.2,3.545,19.468,1107.92,1011.46
272234693,272234706,12.954694178642162,13.299115742587146,48.43520152390937,4553.2,5073.0,19.468,3.545,1011.46,1107.92
293935808,293972001,7.850758859112287,8.271585701638967,42.888421382172154,4948.0,4488.0,11.343,22.055,3540.63,1186.38
350142166,350142167,5.104347638390226,5.006087332612775,47.80552378608826,4303.2,5050.0,29.038,4.769,2250.13,1811.2
293972001,293935808,8.271585701638967,7.850758859112287,42.8884213821722,4488.0,4948.0,22.055,11.343,1186.38,3540.63
271642982,271642986,30.307266202997173,30.103890650748298,31.80603218337854,5066.7,5484.0,9.197,1.612,1237.16,694.779
271642986,271642982,30.103890650748298,30.307266202997173,31.806032183376853,5484.0,5066.7,1.612,9.197,694.779,1237.16
350142167,350142166,5.006087332612775,5.104347638390226,47.805523786086695,5050.0,4303.2,4.769,29.038,1811.2,2250.13
